country,date,indicator,countryiso3code,value,unit,obs_status,decimal,Region
South Asia,2011,"Account, urban (% age 15+)",(South Asia),..,,,0,Other
South Asia,2014,"Account, urban (% age 15+)",(South Asia),..,,,0,Other
South Asia,2017,"Account, urban (% age 15+)",(South Asia),..,,,0,Other
South Asia,2021,"Account, urban (% age 15+)",(South Asia),..,,,0,Other
South Asia,2022,"Account, urban (% age 15+)",(South Asia),..,,,0,Other
South Asia,2011,Financial institution account (% age 15+),(South Asia),..,,,0,Other
South Asia,2014,Financial institution account (% age 15+),(South Asia),..,,,0,Other
South Asia,2017,Financial institution account (% age 15+),(South Asia),..,,,0,Other
South Asia,2021,Financial institution account (% age 15+),(South Asia),..,,,0,Other
South Asia,2022,Financial institution account (% age 15+),(South Asia),..,,,0,Other
South Asia,2011,"Financial institution account, female (% age 15+)",(South Asia),..,,,0,Other
South Asia,2014,"Financial institution account, female (% age 15+)",(South Asia),..,,,0,Other
South Asia,2017,"Financial institution account, female (% age 15+)",(South Asia),..,,,0,Other
South Asia,2021,"Financial institution account, female (% age 15+)",(South Asia),..,,,0,Other
South Asia,2022,"Financial institution account, female (% age 15+)",(South Asia),..,,,0,Other
South Asia,2011,"Financial institution account, male (% age 15+)",(South Asia),..,,,0,Other
South Asia,2014,"Financial institution account, male (% age 15+)",(South Asia),..,,,0,Other
South Asia,2017,"Financial institution account, male (% age 15+)",(South Asia),..,,,0,Other
South Asia,2021,"Financial institution account, male (% age 15+)",(South Asia),..,,,0,Other
South Asia,2022,"Financial institution account, male (% age 15+)",(South Asia),..,,,0,Other
South Asia,2011,"Financial institution account, rural (% age 15+)",(South Asia),..,,,0,Other
South Asia,2014,"Financial institution account, rural (% age 15+)",(South Asia),..,,,0,Other
South Asia,2017,"Financial institution account, rural (% age 15+)",(South Asia),..,,,0,Other
South Asia,2021,"Financial institution account, rural (% age 15+)",(South Asia),..,,,0,Other
South Asia,2022,"Financial institution account, rural (% age 15+)",(South Asia),..,,,0,Other
South Asia,2011,"Financial institution account, urban (% age 15+)",(South Asia),..,,,0,Other
South Asia,2014,"Financial institution account, urban (% age 15+)",(South Asia),..,,,0,Other
South Asia,2017,"Financial institution account, urban (% age 15+)",(South Asia),..,,,0,Other
South Asia,2021,"Financial institution account, urban (% age 15+)",(South Asia),..,,,0,Other
South Asia,2022,"Financial institution account, urban (% age 15+)",(South Asia),..,,,0,Other
South Asia,2011,Mobile money account (% age 15+),(South Asia),..,,,0,Other
South Asia,2014,Mobile money account (% age 15+),(South Asia),..,,,0,Other
South Asia,2017,Mobile money account (% age 15+),(South Asia),..,,,0,Other
South Asia,2021,Mobile money account (% age 15+),(South Asia),..,,,0,Other
South Asia,2022,Mobile money account (% age 15+),(South Asia),..,,,0,Other
South Asia,2011,"Mobile money account, female (% age 15+)",(South Asia),..,,,0,Other
South Asia,2014,"Mobile money account, female (% age 15+)",(South Asia),..,,,0,Other
South Asia,2017,"Mobile money account, female (% age 15+)",(South Asia),..,,,0,Other
South Asia,2021,"Mobile money account, female (% age 15+)",(South Asia),..,,,0,Other
South Asia,2022,"Mobile money account, female (% age 15+)",(South Asia),..,,,0,Other
South Asia,2011,"Mobile money account, male (% age 15+)",(South Asia),..,,,0,Other
South Asia,2014,"Mobile money account, male (% age 15+)",(South Asia),..,,,0,Other
South Asia,2017,"Mobile money account, male (% age 15+)",(South Asia),..,,,0,Other
South Asia,2021,"Mobile money account, male (% age 15+)",(South Asia),..,,,0,Other
South Asia,2022,"Mobile money account, male (% age 15+)",(South Asia),..,,,0,Other
South Asia,2011,"Mobile money account, rural (% age 15+)",(South Asia),..,,,0,Other
South Asia,2014,"Mobile money account, rural (% age 15+)",(South Asia),..,,,0,Other
South Asia,2017,"Mobile money account, rural (% age 15+)",(South Asia),..,,,0,Other
South Asia,2021,"Mobile money account, rural (% age 15+)",(South Asia),..,,,0,Other
South Asia,2022,"Mobile money account, rural (% age 15+)",(South Asia),..,,,0,Other
South Asia,2011,"Mobile money account, urban (% age 15+)",(South Asia),..,,,0,Other
South Asia,2014,"Mobile money account, urban (% age 15+)",(South Asia),..,,,0,Other
South Asia,2017,"Mobile money account, urban (% age 15+)",(South Asia),..,,,0,Other
South Asia,2021,"Mobile money account, urban (% age 15+)",(South Asia),..,,,0,Other
South Asia,2022,"Mobile money account, urban (% age 15+)",(South Asia),..,,,0,Other
South Asia,2011,Own a mobile phone (% age 15+),(South Asia),..,,,0,Other
South Asia,2014,Own a mobile phone (% age 15+),(South Asia),..,,,0,Other
South Asia,2017,Own a mobile phone (% age 15+),(South Asia),..,,,0,Other
South Asia,2021,Own a mobile phone (% age 15+),(South Asia),..,,,0,Other
South Asia,2022,Own a mobile phone (% age 15+),(South Asia),..,,,0,Other
South Asia,2011,Owns a debit or credit card (% age 15+),(South Asia),..,,,0,Other
South Asia,2014,Owns a debit or credit card (% age 15+),(South Asia),..,,,0,Other
South Asia,2017,Owns a debit or credit card (% age 15+),(South Asia),..,,,0,Other
South Asia,2021,Owns a debit or credit card (% age 15+),(South Asia),..,,,0,Other
South Asia,2022,Owns a debit or credit card (% age 15+),(South Asia),..,,,0,Other
Southeast Asia,2011,Account (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2014,Account (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2017,Account (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2021,Account (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2022,Account (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2011,"Account, female (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2014,"Account, female (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2017,"Account, female (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2021,"Account, female (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2022,"Account, female (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2011,"Account, male (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2014,"Account, male (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2017,"Account, male (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2021,"Account, male (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2022,"Account, male (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2011,"Account, rural (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2014,"Account, rural (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2017,"Account, rural (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2021,"Account, rural (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2022,"Account, rural (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2011,"Account, urban (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2014,"Account, urban (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2017,"Account, urban (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2021,"Account, urban (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2022,"Account, urban (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2011,Financial institution account (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2014,Financial institution account (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2017,Financial institution account (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2021,Financial institution account (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2022,Financial institution account (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2011,"Financial institution account, female (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2014,"Financial institution account, female (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2017,"Financial institution account, female (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2021,"Financial institution account, female (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2022,"Financial institution account, female (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2011,"Financial institution account, male (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2014,"Financial institution account, male (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2017,"Financial institution account, male (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2021,"Financial institution account, male (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2022,"Financial institution account, male (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2011,"Financial institution account, rural (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2014,"Financial institution account, rural (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2017,"Financial institution account, rural (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2021,"Financial institution account, rural (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2022,"Financial institution account, rural (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2011,"Financial institution account, urban (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2014,"Financial institution account, urban (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2017,"Financial institution account, urban (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2021,"Financial institution account, urban (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2022,"Financial institution account, urban (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2011,Mobile money account (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2014,Mobile money account (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2017,Mobile money account (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2021,Mobile money account (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2022,Mobile money account (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2011,"Mobile money account, female (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2014,"Mobile money account, female (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2017,"Mobile money account, female (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2021,"Mobile money account, female (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2022,"Mobile money account, female (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2011,"Mobile money account, male (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2014,"Mobile money account, male (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2017,"Mobile money account, male (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2021,"Mobile money account, male (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2022,"Mobile money account, male (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2011,"Mobile money account, rural (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2014,"Mobile money account, rural (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2017,"Mobile money account, rural (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2021,"Mobile money account, rural (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2022,"Mobile money account, rural (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2011,"Mobile money account, urban (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2014,"Mobile money account, urban (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2017,"Mobile money account, urban (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2021,"Mobile money account, urban (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2022,"Mobile money account, urban (% age 15+)",(Southeast Asia),..,,,0,Other
Southeast Asia,2011,Own a mobile phone (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2014,Own a mobile phone (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2017,Own a mobile phone (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2021,Own a mobile phone (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2022,Own a mobile phone (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2011,Owns a debit or credit card (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2014,Owns a debit or credit card (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2017,Owns a debit or credit card (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2021,Owns a debit or credit card (% age 15+),(Southeast Asia),..,,,0,Other
Southeast Asia,2022,Owns a debit or credit card (% age 15+),(Southeast Asia),..,,,0,Other
Sri Lanka,2011,Account (% age 15+),LKA,68.53,,,0,South Asia
Sri Lanka,2014,Account (% age 15+),LKA,82.69,,,0,South Asia
Sri Lanka,2017,Account (% age 15+),LKA,73.65,,,0,South Asia
Sri Lanka,2021,Account (% age 15+),LKA,89.27,,,0,South Asia
Sri Lanka,2022,Account (% age 15+),LKA,..,,,0,South Asia
Sri Lanka,2011,"Account, female (% age 15+)",LKA,67.24,,,0,South Asia
Sri Lanka,2014,"Account, female (% age 15+)",LKA,83.11,,,0,South Asia
Sri Lanka,2017,"Account, female (% age 15+)",LKA,73.44,,,0,South Asia
Sri Lanka,2021,"Account, female (% age 15+)",LKA,89.28,,,0,South Asia
Sri Lanka,2022,"Account, female (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2011,"Account, male (% age 15+)",LKA,69.99,,,0,South Asia
Sri Lanka,2014,"Account, male (% age 15+)",LKA,82.23,,,0,South Asia
Sri Lanka,2017,"Account, male (% age 15+)",LKA,73.89,,,0,South Asia
Sri Lanka,2021,"Account, male (% age 15+)",LKA,89.26,,,0,South Asia
Sri Lanka,2022,"Account, male (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2011,"Account, rural (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2014,"Account, rural (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2017,"Account, rural (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2021,"Account, rural (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2022,"Account, rural (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2011,"Account, urban (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2014,"Account, urban (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2017,"Account, urban (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2021,"Account, urban (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2022,"Account, urban (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2011,Financial institution account (% age 15+),LKA,68.53,,,0,South Asia
Sri Lanka,2014,Financial institution account (% age 15+),LKA,82.69,,,0,South Asia
Sri Lanka,2017,Financial institution account (% age 15+),LKA,73.59,,,0,South Asia
Sri Lanka,2021,Financial institution account (% age 15+),LKA,88.93,,,0,South Asia
Sri Lanka,2022,Financial institution account (% age 15+),LKA,..,,,0,South Asia
Sri Lanka,2011,"Financial institution account, female (% age 15+)",LKA,67.24,,,0,South Asia
Sri Lanka,2014,"Financial institution account, female (% age 15+)",LKA,83.11,,,0,South Asia
Sri Lanka,2017,"Financial institution account, female (% age 15+)",LKA,73.44,,,0,South Asia
Sri Lanka,2021,"Financial institution account, female (% age 15+)",LKA,89.24,,,0,South Asia
Sri Lanka,2022,"Financial institution account, female (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2011,"Financial institution account, male (% age 15+)",LKA,69.99,,,0,South Asia
Sri Lanka,2014,"Financial institution account, male (% age 15+)",LKA,82.23,,,0,South Asia
Sri Lanka,2017,"Financial institution account, male (% age 15+)",LKA,73.77,,,0,South Asia
Sri Lanka,2021,"Financial institution account, male (% age 15+)",LKA,88.58,,,0,South Asia
Sri Lanka,2022,"Financial institution account, male (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2011,"Financial institution account, rural (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2014,"Financial institution account, rural (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2017,"Financial institution account, rural (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2021,"Financial institution account, rural (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2022,"Financial institution account, rural (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2011,"Financial institution account, urban (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2014,"Financial institution account, urban (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2017,"Financial institution account, urban (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2021,"Financial institution account, urban (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2022,"Financial institution account, urban (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2011,Mobile money account (% age 15+),LKA,..,,,0,South Asia
Sri Lanka,2014,Mobile money account (% age 15+),LKA,0.08,,,0,South Asia
Sri Lanka,2017,Mobile money account (% age 15+),LKA,2.42,,,0,South Asia
Sri Lanka,2021,Mobile money account (% age 15+),LKA,3.13,,,0,South Asia
Sri Lanka,2022,Mobile money account (% age 15+),LKA,..,,,0,South Asia
Sri Lanka,2011,"Mobile money account, female (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2014,"Mobile money account, female (% age 15+)",LKA,0.05,,,0,South Asia
Sri Lanka,2017,"Mobile money account, female (% age 15+)",LKA,0.96,,,0,South Asia
Sri Lanka,2021,"Mobile money account, female (% age 15+)",LKA,1.83,,,0,South Asia
Sri Lanka,2022,"Mobile money account, female (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2011,"Mobile money account, male (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2014,"Mobile money account, male (% age 15+)",LKA,0.11,,,0,South Asia
Sri Lanka,2017,"Mobile money account, male (% age 15+)",LKA,4.15,,,0,South Asia
Sri Lanka,2021,"Mobile money account, male (% age 15+)",LKA,4.53,,,0,South Asia
Sri Lanka,2022,"Mobile money account, male (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2011,"Mobile money account, rural (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2014,"Mobile money account, rural (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2017,"Mobile money account, rural (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2021,"Mobile money account, rural (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2022,"Mobile money account, rural (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2011,"Mobile money account, urban (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2014,"Mobile money account, urban (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2017,"Mobile money account, urban (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2021,"Mobile money account, urban (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2022,"Mobile money account, urban (% age 15+)",LKA,..,,,0,South Asia
Sri Lanka,2011,Own a mobile phone (% age 15+),LKA,..,,,0,South Asia
Sri Lanka,2014,Own a mobile phone (% age 15+),LKA,..,,,0,South Asia
Sri Lanka,2017,Own a mobile phone (% age 15+),LKA,..,,,0,South Asia
Sri Lanka,2021,Own a mobile phone (% age 15+),LKA,95.94,,,0,South Asia
Sri Lanka,2022,Own a mobile phone (% age 15+),LKA,..,,,0,South Asia
Sri Lanka,2011,Owns a debit or credit card (% age 15+),LKA,10.97,,,0,South Asia
Sri Lanka,2014,Owns a debit or credit card (% age 15+),LKA,24.94,,,0,South Asia
Sri Lanka,2017,Owns a debit or credit card (% age 15+),LKA,32.44,,,0,South Asia
Sri Lanka,2021,Owns a debit or credit card (% age 15+),LKA,52.85,,,0,South Asia
Sri Lanka,2022,Owns a debit or credit card (% age 15+),LKA,..,,,0,South Asia
Thailand,2011,Account (% age 15+),THA,72.67,,,0,ASEAN
Thailand,2014,Account (% age 15+),THA,78.14,,,0,ASEAN
Thailand,2017,Account (% age 15+),THA,81.59,,,0,ASEAN
Thailand,2021,Account (% age 15+),THA,95.58,,,0,ASEAN
Thailand,2022,Account (% age 15+),THA,..,,,0,ASEAN
Thailand,2011,"Account, female (% age 15+)",THA,72.64,,,0,ASEAN
Thailand,2014,"Account, female (% age 15+)",THA,75.44,,,0,ASEAN
Thailand,2017,"Account, female (% age 15+)",THA,79.78,,,0,ASEAN
Thailand,2021,"Account, female (% age 15+)",THA,92.7,,,0,ASEAN
Thailand,2022,"Account, female (% age 15+)",THA,..,,,0,ASEAN
Thailand,2011,"Account, male (% age 15+)",THA,72.7,,,0,ASEAN
Thailand,2014,"Account, male (% age 15+)",THA,81.24,,,0,ASEAN
Thailand,2017,"Account, male (% age 15+)",THA,83.69,,,0,ASEAN
Thailand,2021,"Account, male (% age 15+)",THA,98.61,,,0,ASEAN
Thailand,2022,"Account, male (% age 15+)",THA,..,,,0,ASEAN
Thailand,2011,"Account, rural (% age 15+)",THA,..,,,0,ASEAN
Thailand,2014,"Account, rural (% age 15+)",THA,..,,,0,ASEAN
Thailand,2017,"Account, rural (% age 15+)",THA,..,,,0,ASEAN
Thailand,2021,"Account, rural (% age 15+)",THA,..,,,0,ASEAN
Thailand,2022,"Account, rural (% age 15+)",THA,..,,,0,ASEAN
Thailand,2011,"Account, urban (% age 15+)",THA,..,,,0,ASEAN
Thailand,2014,"Account, urban (% age 15+)",THA,..,,,0,ASEAN
Thailand,2017,"Account, urban (% age 15+)",THA,..,,,0,ASEAN
Thailand,2021,"Account, urban (% age 15+)",THA,..,,,0,ASEAN
Thailand,2022,"Account, urban (% age 15+)",THA,..,,,0,ASEAN
Thailand,2011,Financial institution account (% age 15+),THA,72.67,,,0,ASEAN
Thailand,2014,Financial institution account (% age 15+),THA,78.14,,,0,ASEAN
Thailand,2017,Financial institution account (% age 15+),THA,80.96,,,0,ASEAN
Thailand,2021,Financial institution account (% age 15+),THA,94.15,,,0,ASEAN
Thailand,2022,Financial institution account (% age 15+),THA,..,,,0,ASEAN
Thailand,2011,"Financial institution account, female (% age 15+)",THA,72.64,,,0,ASEAN
Thailand,2014,"Financial institution account, female (% age 15+)",THA,75.44,,,0,ASEAN
Thailand,2017,"Financial institution account, female (% age 15+)",THA,79.48,,,0,ASEAN
Thailand,2021,"Financial institution account, female (% age 15+)",THA,92.09,,,0,ASEAN
Thailand,2022,"Financial institution account, female (% age 15+)",THA,..,,,0,ASEAN
Thailand,2011,"Financial institution account, male (% age 15+)",THA,72.7,,,0,ASEAN
Thailand,2014,"Financial institution account, male (% age 15+)",THA,81.24,,,0,ASEAN
Thailand,2017,"Financial institution account, male (% age 15+)",THA,82.66,,,0,ASEAN
Thailand,2021,"Financial institution account, male (% age 15+)",THA,96.31,,,0,ASEAN
Thailand,2022,"Financial institution account, male (% age 15+)",THA,..,,,0,ASEAN
Thailand,2011,"Financial institution account, rural (% age 15+)",THA,..,,,0,ASEAN
Thailand,2014,"Financial institution account, rural (% age 15+)",THA,..,,,0,ASEAN
Thailand,2017,"Financial institution account, rural (% age 15+)",THA,..,,,0,ASEAN
Thailand,2021,"Financial institution account, rural (% age 15+)",THA,..,,,0,ASEAN
Thailand,2022,"Financial institution account, rural (% age 15+)",THA,..,,,0,ASEAN
Thailand,2011,"Financial institution account, urban (% age 15+)",THA,..,,,0,ASEAN
Thailand,2014,"Financial institution account, urban (% age 15+)",THA,..,,,0,ASEAN
Thailand,2017,"Financial institution account, urban (% age 15+)",THA,..,,,0,ASEAN
Thailand,2021,"Financial institution account, urban (% age 15+)",THA,..,,,0,ASEAN
Thailand,2022,"Financial institution account, urban (% age 15+)",THA,..,,,0,ASEAN
Thailand,2011,Mobile money account (% age 15+),THA,..,,,0,ASEAN
Thailand,2014,Mobile money account (% age 15+),THA,1.3,,,0,ASEAN
Thailand,2017,Mobile money account (% age 15+),THA,8.26,,,0,ASEAN
Thailand,2021,Mobile money account (% age 15+),THA,60,,,0,ASEAN
Thailand,2022,Mobile money account (% age 15+),THA,..,,,0,ASEAN
Thailand,2011,"Mobile money account, female (% age 15+)",THA,..,,,0,ASEAN
Thailand,2014,"Mobile money account, female (% age 15+)",THA,1.73,,,0,ASEAN
Thailand,2017,"Mobile money account, female (% age 15+)",THA,5.63,,,0,ASEAN
Thailand,2021,"Mobile money account, female (% age 15+)",THA,56.61,,,0,ASEAN
Thailand,2022,"Mobile money account, female (% age 15+)",THA,..,,,0,ASEAN
Thailand,2011,"Mobile money account, male (% age 15+)",THA,..,,,0,ASEAN
Thailand,2014,"Mobile money account, male (% age 15+)",THA,0.81,,,0,ASEAN
Thailand,2017,"Mobile money account, male (% age 15+)",THA,11.29,,,0,ASEAN
Thailand,2021,"Mobile money account, male (% age 15+)",THA,63.57,,,0,ASEAN
Thailand,2022,"Mobile money account, male (% age 15+)",THA,..,,,0,ASEAN
Thailand,2011,"Mobile money account, rural (% age 15+)",THA,..,,,0,ASEAN
Thailand,2014,"Mobile money account, rural (% age 15+)",THA,..,,,0,ASEAN
Thailand,2017,"Mobile money account, rural (% age 15+)",THA,..,,,0,ASEAN
Thailand,2021,"Mobile money account, rural (% age 15+)",THA,..,,,0,ASEAN
Thailand,2022,"Mobile money account, rural (% age 15+)",THA,..,,,0,ASEAN
Thailand,2011,"Mobile money account, urban (% age 15+)",THA,..,,,0,ASEAN
Thailand,2014,"Mobile money account, urban (% age 15+)",THA,..,,,0,ASEAN
Thailand,2017,"Mobile money account, urban (% age 15+)",THA,..,,,0,ASEAN
Thailand,2021,"Mobile money account, urban (% age 15+)",THA,..,,,0,ASEAN
Thailand,2022,"Mobile money account, urban (% age 15+)",THA,..,,,0,ASEAN
Thailand,2011,Own a mobile phone (% age 15+),THA,..,,,0,ASEAN
Thailand,2014,Own a mobile phone (% age 15+),THA,..,,,0,ASEAN
Thailand,2017,Own a mobile phone (% age 15+),THA,..,,,0,ASEAN
Thailand,2021,Own a mobile phone (% age 15+),THA,100,,,0,ASEAN
Thailand,2022,Own a mobile phone (% age 15+),THA,..,,,0,ASEAN
Thailand,2011,Owns a debit or credit card (% age 15+),THA,43.43,,,0,ASEAN
Thailand,2014,Owns a debit or credit card (% age 15+),THA,55.16,,,0,ASEAN
Thailand,2017,Owns a debit or credit card (% age 15+),THA,60.64,,,0,ASEAN
Thailand,2021,Owns a debit or credit card (% age 15+),THA,67.67,,,0,ASEAN
Thailand,2022,Owns a debit or credit card (% age 15+),THA,..,,,0,ASEAN
Vietnam,2011,Account (% age 15+),VNM,21.37,,,0,Other
Vietnam,2014,Account (% age 15+),VNM,30.95,,,0,Other
Vietnam,2017,Account (% age 15+),VNM,30.8,,,0,Other
Vietnam,2021,Account (% age 15+),VNM,..,,,0,Other
Vietnam,2022,Account (% age 15+),VNM,56.27,,,0,Other
Vietnam,2011,"Account, female (% age 15+)",VNM,18.91,,,0,Other
Vietnam,2014,"Account, female (% age 15+)",VNM,32.03,,,0,Other
Vietnam,2017,"Account, female (% age 15+)",VNM,30.42,,,0,Other
Vietnam,2021,"Account, female (% age 15+)",VNM,..,,,0,Other
Vietnam,2022,"Account, female (% age 15+)",VNM,52.78,,,0,Other
Vietnam,2011,"Account, male (% age 15+)",VNM,24,,,0,Other
Vietnam,2014,"Account, male (% age 15+)",VNM,29.82,,,0,Other
Vietnam,2017,"Account, male (% age 15+)",VNM,31.21,,,0,Other
Vietnam,2021,"Account, male (% age 15+)",VNM,..,,,0,Other
Vietnam,2022,"Account, male (% age 15+)",VNM,59.96,,,0,Other
Vietnam,2011,"Account, rural (% age 15+)",VNM,..,,,0,Other
Vietnam,2014,"Account, rural (% age 15+)",VNM,..,,,0,Other
Vietnam,2017,"Account, rural (% age 15+)",VNM,..,,,0,Other
Vietnam,2021,"Account, rural (% age 15+)",VNM,..,,,0,Other
Vietnam,2022,"Account, rural (% age 15+)",VNM,..,,,0,Other
